# [검증 필요-가상코드] 모든 erp_code 는 실 ERP 코드가 아닌 PoC 가상 코드다. 운영 전환 전 ERP 마스터 추출로 교체 필수.
# [검증 필요] 세부항목 ERP 코드화 여부 미확정. erp_detail_codeable=N 이면 ERP 등록은 중공종 코드까지만 전송 + 세부는 detail_text 필드로.
jha_detail_item_id,erp_detail_code,detail_item_norm,jha_sub_type_id,erp_sub_code,sub_type_norm,jha_major_type_id,erp_major_code,row_count,erp_detail_codeable,map_status,note
DT1133,HBC-DT-1133,하부 필터매트 설치,SB187,HBC-SB-187,호안사석,MJ017,HBC-MJ-017,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1134,HBC-DT-1134,돌망태 설치,SB187,HBC-SB-187,호안사석,MJ017,HBC-MJ-017,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1135,HBC-DT-1135,마무리 사석설치,SB187,HBC-SB-187,호안사석,MJ017,HBC-MJ-017,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1136,HBC-DT-1136,작업준비 작업도구 사전점검 천공작업,SB188,HBC-SB-188,터널굴착,MJ017,HBC-MJ-017,3,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1137,HBC-DT-1137,장약 및 발파작업,SB188,HBC-SB-188,터널굴착,MJ017,HBC-MJ-017,12,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1138,HBC-DT-1138,버럭처리 및 운반,SB188,HBC-SB-188,터널굴착,MJ017,HBC-MJ-017,5,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1139,HBC-DT-1139,부석 제거,SB188,HBC-SB-188,터널굴착,MJ017,HBC-MJ-017,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1140,HBC-DT-1140,지보 설치,SB188,HBC-SB-188,터널굴착,MJ017,HBC-MJ-017,9,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1141,HBC-DT-1141,락볼트 설치,SB188,HBC-SB-188,터널굴착,MJ017,HBC-MJ-017,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1142,HBC-DT-1142,숏크리트 타설,SB188,HBC-SB-188,터널굴착,MJ017,HBC-MJ-017,6,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1143,HBC-DT-1143,라이닝 폼 설계,SB189,HBC-SB-189,라이닝폼제작,MJ017,HBC-MJ-017,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1144,HBC-DT-1144,라이닝 자재 확인,SB189,HBC-SB-189,라이닝폼제작,MJ017,HBC-MJ-017,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1145,HBC-DT-1145,"작업준비, 작업도구, 현장자재 반입작업",SB189,HBC-SB-189,라이닝폼제작,MJ017,HBC-MJ-017,3,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1146,HBC-DT-1146,주기둥 H-beam 종방향 조립,SB189,HBC-SB-189,라이닝폼제작,MJ017,HBC-MJ-017,6,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1147,HBC-DT-1147,발판ㆍ안전난간대 조립,SB189,HBC-SB-189,라이닝폼제작,MJ017,HBC-MJ-017,4,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1148,HBC-DT-1148,상부ㆍ날개 새들 조립,SB189,HBC-SB-189,라이닝폼제작,MJ017,HBC-MJ-017,4,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1149,HBC-DT-1149,보강 channel 조립,SB189,HBC-SB-189,라이닝폼제작,MJ017,HBC-MJ-017,4,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1150,HBC-DT-1150,Skin plate 조립,SB189,HBC-SB-189,라이닝폼제작,MJ017,HBC-MJ-017,5,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1151,HBC-DT-1151,마구리ㆍ점검창,SB189,HBC-SB-189,라이닝폼제작,MJ017,HBC-MJ-017,3,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1152,HBC-DT-1152,유압잭ㆍ구동장치,SB189,HBC-SB-189,라이닝폼제작,MJ017,HBC-MJ-017,4,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1153,HBC-DT-1153,샌딩 및 시운전,SB189,HBC-SB-189,라이닝폼제작,MJ017,HBC-MJ-017,4,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1154,HBC-DT-1154,공동구 터파기,SB190,HBC-SB-190,배수공동구,MJ017,HBC-MJ-017,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1155,HBC-DT-1155,거푸집 조립,SB190,HBC-SB-190,배수공동구,MJ017,HBC-MJ-017,3,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1156,HBC-DT-1156,콘크리트 버림타설,SB190,HBC-SB-190,배수공동구,MJ017,HBC-MJ-017,6,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1157,HBC-DT-1157,배수관 설치,SB190,HBC-SB-190,배수공동구,MJ017,HBC-MJ-017,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1158,HBC-DT-1158,철근배근,SB190,HBC-SB-190,배수공동구,MJ017,HBC-MJ-017,3,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1159,HBC-DT-1159,거푸집 설치,SB190,HBC-SB-190,배수공동구,MJ017,HBC-MJ-017,4,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1160,HBC-DT-1160,콘크리트 타설,SB190,HBC-SB-190,배수공동구,MJ017,HBC-MJ-017,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1161,HBC-DT-1161,장비적재,SB191,HBC-SB-191,TBM 장비반입,MJ017,HBC-MJ-017,4,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1162,HBC-DT-1162,운반,SB191,HBC-SB-191,TBM 장비반입,MJ017,HBC-MJ-017,3,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1163,HBC-DT-1163,현장 하역,SB191,HBC-SB-191,TBM 장비반입,MJ017,HBC-MJ-017,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1164,HBC-DT-1164,쉴드 TBM 장비 조립,SB192,HBC-SB-192,TBM 장비조립,MJ017,HBC-MJ-017,4,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1165,HBC-DT-1165,쉴드 TBM 장비 해체,SB192,HBC-SB-192,TBM 장비조립,MJ017,HBC-MJ-017,4,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1166,HBC-DT-1166,쉴드 반력대 설치,SB193,HBC-SB-193,TBM 장비 반력대 설치,MJ017,HBC-MJ-017,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1167,HBC-DT-1167,쉴드 받침대 설치,SB193,HBC-SB-193,TBM 장비 반력대 설치,MJ017,HBC-MJ-017,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1168,HBC-DT-1168,플랜트 설치,SB194,HBC-SB-194,TBM 뒷채움,MJ017,HBC-MJ-017,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1169,HBC-DT-1169,현장 배합,SB194,HBC-SB-194,TBM 뒷채움,MJ017,HBC-MJ-017,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1170,HBC-DT-1170,현장 주입,SB194,HBC-SB-194,TBM 뒷채움,MJ017,HBC-MJ-017,3,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1171,HBC-DT-1171,유지관리,SB194,HBC-SB-194,TBM 뒷채움,MJ017,HBC-MJ-017,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1172,HBC-DT-1172,배관 설치,SB195,HBC-SB-195,TBM 콘크리트 타설,MJ017,HBC-MJ-017,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1173,HBC-DT-1173,가공 및 조립,SB195,HBC-SB-195,TBM 콘크리트 타설,MJ017,HBC-MJ-017,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1174,HBC-DT-1174,거푸집 설치,SB195,HBC-SB-195,TBM 콘크리트 타설,MJ017,HBC-MJ-017,3,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1175,HBC-DT-1175,콘크리트 타설,SB195,HBC-SB-195,TBM 콘크리트 타설,MJ017,HBC-MJ-017,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1176,HBC-DT-1176,"혼합골재 운반, 보조기층/ 선택층 포설",SB196,HBC-SB-196,기층포설 및 다짐,MJ017,HBC-MJ-017,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1177,HBC-DT-1177,포설후 다짐,SB196,HBC-SB-196,기층포설 및 다짐,MJ017,HBC-MJ-017,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1178,HBC-DT-1178,프라임코트 포설 및 양생,SB196,HBC-SB-196,기층포설 및 다짐,MJ017,HBC-MJ-017,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1179,HBC-DT-1179,아스팔트 혼합물 포설,SB196,HBC-SB-196,기층포설 및 다짐,MJ017,HBC-MJ-017,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1180,HBC-DT-1180,아스팔트혼합물(기층)다짐,SB196,HBC-SB-196,기층포설 및 다짐,MJ017,HBC-MJ-017,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1181,HBC-DT-1181,택코트 포설 및 양생,SB196,HBC-SB-196,기층포설 및 다짐,MJ017,HBC-MJ-017,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1182,HBC-DT-1182,아스팔트혼합물(표층)다짐,SB196,HBC-SB-196,기층포설 및 다짐,MJ017,HBC-MJ-017,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1183,HBC-DT-1183,준설선 작업장소 예인,SB197,HBC-SB-197,그라브준설,MJ017,HBC-MJ-017,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1184,HBC-DT-1184,준설선 앵커 작업,SB197,HBC-SB-197,그라브준설,MJ017,HBC-MJ-017,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1185,HBC-DT-1185,준설토 적치 부선 접안,SB197,HBC-SB-197,그라브준설,MJ017,HBC-MJ-017,4,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1186,HBC-DT-1186,준설,SB197,HBC-SB-197,그라브준설,MJ017,HBC-MJ-017,4,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1187,HBC-DT-1187,침설관/해상관 연결 설치,SB198,HBC-SB-198,펌프준설,MJ017,HBC-MJ-017,3,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1188,HBC-DT-1188,해륙관 연결,SB198,HBC-SB-198,펌프준설,MJ017,HBC-MJ-017,3,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1189,HBC-DT-1189,본선 셋팅,SB198,HBC-SB-198,펌프준설,MJ017,HBC-MJ-017,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1190,HBC-DT-1190,준설 및 정비,SB198,HBC-SB-198,펌프준설,MJ017,HBC-MJ-017,3,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1191,HBC-DT-1191,준설토 정지,SB198,HBC-SB-198,펌프준설,MJ017,HBC-MJ-017,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1192,HBC-DT-1192,사석 상차,SB199,HBC-SB-199,사석고르기,MJ017,HBC-MJ-017,4,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1193,HBC-DT-1193,사석 선적,SB199,HBC-SB-199,사석고르기,MJ017,HBC-MJ-017,3,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1194,HBC-DT-1194,사석바지 예인,SB199,HBC-SB-199,사석고르기,MJ017,HBC-MJ-017,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1195,HBC-DT-1195,사석 투하 장비 앵커링,SB199,HBC-SB-199,사석고르기,MJ017,HBC-MJ-017,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1196,HBC-DT-1196,사석 투하,SB199,HBC-SB-199,사석고르기,MJ017,HBC-MJ-017,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1197,HBC-DT-1197,사석 고르기,SB199,HBC-SB-199,사석고르기,MJ017,HBC-MJ-017,5,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1198,HBC-DT-1198,사석 수중 고르기,SB199,HBC-SB-199,사석고르기,MJ017,HBC-MJ-017,3,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1199,HBC-DT-1199,잠수장비 관리,SB199,HBC-SB-199,사석고르기,MJ017,HBC-MJ-017,3,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1200,HBC-DT-1200,저판(기초) STEEL FORM SETTING,SB200,HBC-SB-200,케이슨제작,MJ017,HBC-MJ-017,3,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1201,HBC-DT-1201,철근조립,SB200,HBC-SB-200,케이슨제작,MJ017,HBC-MJ-017,3,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1202,HBC-DT-1202,STEEL FORM 조립작업,SB200,HBC-SB-200,케이슨제작,MJ017,HBC-MJ-017,3,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1203,HBC-DT-1203,CON'C 타설 작업,SB200,HBC-SB-200,케이슨제작,MJ017,HBC-MJ-017,3,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1204,HBC-DT-1204,STEEL FORM 해체/인상,SB200,HBC-SB-200,케이슨제작,MJ017,HBC-MJ-017,4,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1205,HBC-DT-1205,케이슨 면보수 및 차수판 설치작업,SB200,HBC-SB-200,케이슨제작,MJ017,HBC-MJ-017,3,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1206,HBC-DT-1206,상부 안전난간대 설치,SB201,HBC-SB-201,케이슨거치,MJ017,HBC-MJ-017,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1207,HBC-DT-1207,상부 발판설치,SB201,HBC-SB-201,케이슨거치,MJ017,HBC-MJ-017,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1208,HBC-DT-1208,조금구 체결,SB201,HBC-SB-201,케이슨거치,MJ017,HBC-MJ-017,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1209,HBC-DT-1209,DEVICE 체결,SB201,HBC-SB-201,케이슨거치,MJ017,HBC-MJ-017,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1210,HBC-DT-1210,FD 예인,SB201,HBC-SB-201,케이슨거치,MJ017,HBC-MJ-017,3,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1211,HBC-DT-1211,FD 진수,SB201,HBC-SB-201,케이슨거치,MJ017,HBC-MJ-017,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1212,HBC-DT-1212,케이슨 DOCK OUT,SB201,HBC-SB-201,케이슨거치,MJ017,HBC-MJ-017,4,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1213,HBC-DT-1213,케이슨 예인,SB201,HBC-SB-201,케이슨거치,MJ017,HBC-MJ-017,3,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1214,HBC-DT-1214,케이슨 정위치 조정,SB201,HBC-SB-201,케이슨거치,MJ017,HBC-MJ-017,3,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1215,HBC-DT-1215,케이슨 충수,SB201,HBC-SB-201,케이슨거치,MJ017,HBC-MJ-017,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1216,HBC-DT-1216,차수판 해체,SB201,HBC-SB-201,케이슨거치,MJ017,HBC-MJ-017,3,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1217,HBC-DT-1217,케이슨 가거치,SB201,HBC-SB-201,케이슨거치,MJ017,HBC-MJ-017,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1218,HBC-DT-1218,준설선 작업장소 예인,SB202,HBC-SB-202,케이슨 속채움,MJ017,HBC-MJ-017,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1219,HBC-DT-1219,준설선 앵커 작업,SB202,HBC-SB-202,케이슨 속채움,MJ017,HBC-MJ-017,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1220,HBC-DT-1220,준설토 적치 부선 접안,SB202,HBC-SB-202,케이슨 속채움,MJ017,HBC-MJ-017,4,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1221,HBC-DT-1221,케이슨 속채움 작업,SB202,HBC-SB-202,케이슨 속채움,MJ017,HBC-MJ-017,5,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1222,HBC-DT-1222,거푸집 청소,SB203,HBC-SB-203,TTP제작,MJ017,HBC-MJ-017,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1223,HBC-DT-1223,박리제 도포,SB203,HBC-SB-203,TTP제작,MJ017,HBC-MJ-017,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1224,HBC-DT-1224,거푸집 조립,SB203,HBC-SB-203,TTP제작,MJ017,HBC-MJ-017,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1225,HBC-DT-1225,CON'C 타설,SB203,HBC-SB-203,TTP제작,MJ017,HBC-MJ-017,5,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1226,HBC-DT-1226,거푸집 탈형,SB203,HBC-SB-203,TTP제작,MJ017,HBC-MJ-017,3,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1227,HBC-DT-1227,이적/전치,SB203,HBC-SB-203,TTP제작,MJ017,HBC-MJ-017,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1228,HBC-DT-1228,블럭 선적,SB204,HBC-SB-204,TTP설치,MJ017,HBC-MJ-017,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1229,HBC-DT-1229,B/G 이동,SB204,HBC-SB-204,TTP설치,MJ017,HBC-MJ-017,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1230,HBC-DT-1230,B/G 셋팅,SB204,HBC-SB-204,TTP설치,MJ017,HBC-MJ-017,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1231,HBC-DT-1231,수상부 블럭거치,SB204,HBC-SB-204,TTP설치,MJ017,HBC-MJ-017,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1232,HBC-DT-1232,수중부 블럭거치,SB204,HBC-SB-204,TTP설치,MJ017,HBC-MJ-017,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1233,HBC-DT-1233,블록 상차,SB205,HBC-SB-205,블록거치,MJ017,HBC-MJ-017,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1234,HBC-DT-1234,블록 운반,SB205,HBC-SB-205,블록거치,MJ017,HBC-MJ-017,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1235,HBC-DT-1235,블록 선적,SB205,HBC-SB-205,블록거치,MJ017,HBC-MJ-017,3,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1236,HBC-DT-1236,블록 바지선 예인,SB205,HBC-SB-205,블록거치,MJ017,HBC-MJ-017,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1237,HBC-DT-1237,블록 거치,SB205,HBC-SB-205,블록거치,MJ017,HBC-MJ-017,4,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1238,HBC-DT-1238,거푸집 제작,SB206,HBC-SB-206,상치지보공,MJ017,HBC-MJ-017,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1239,HBC-DT-1239,거푸집 거치,SB206,HBC-SB-206,상치지보공,MJ017,HBC-MJ-017,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1240,HBC-DT-1240,거푸집 세팅,SB206,HBC-SB-206,상치지보공,MJ017,HBC-MJ-017,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1241,HBC-DT-1241,Con'c 타설,SB206,HBC-SB-206,상치지보공,MJ017,HBC-MJ-017,4,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1242,HBC-DT-1242,양생 후 거푸집 탈형,SB206,HBC-SB-206,상치지보공,MJ017,HBC-MJ-017,3,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1243,HBC-DT-1243,JACKET 해상운반,SB207,HBC-SB-207,JACKER 설치,MJ017,HBC-MJ-017,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1244,HBC-DT-1244,해상 크레인 인양 및 턴 어라운드,SB207,HBC-SB-207,JACKER 설치,MJ017,HBC-MJ-017,4,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1245,HBC-DT-1245,자켓 가거치 및 작업대 설치,SB207,HBC-SB-207,JACKER 설치,MJ017,HBC-MJ-017,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1246,HBC-DT-1246,자켓 정거치 및 파일 입공,SB207,HBC-SB-207,JACKER 설치,MJ017,HBC-MJ-017,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1247,HBC-DT-1247,자켓파일 항타,SB207,HBC-SB-207,JACKER 설치,MJ017,HBC-MJ-017,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT1248,HBC-DT-1248,작업대 세팅,SB207,HBC-SB-207,JACKER 설치,MJ017,HBC-MJ-017,3,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
